roi_policy,perturbation_type,perturbation_level,jaccard,delta_abs_error_um,dataset,fov_id,delta_mae_um
center_top1,noise,0.01,1.0,0.07463371753692627,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.07463371753692627
center_top1,noise,0.02,1.0,1.128732144832611,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,1.128732144832611
center_top1,brightness,0.05,1.0,-0.0006386637687683105,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.0006386637687683105
center_top1,brightness,-0.05,1.0,-0.0007912516593933105,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.0007912516593933105
center_top1,contrast,0.9,1.0,-0.0006778240203857422,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.0006778240203857422
center_top1,contrast,1.1,1.0,-0.0007362961769104004,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.0007362961769104004
random_k@k=1,blur,0.8,1.0,0.018282830715179443,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.018282830715179443
random_k@k=1,blur,1.2,1.0,0.010106563568115234,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.010106563568115234
random_k@k=1,noise,0.01,1.0,-0.031968891620635986,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.031968891620635986
random_k@k=1,noise,0.02,1.0,0.6290615200996399,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.6290615200996399
random_k@k=1,brightness,0.05,1.0,0.019643336534500122,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.019643336534500122
random_k@k=1,brightness,-0.05,1.0,0.01959976553916931,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.01959976553916931
random_k@k=1,contrast,0.9,1.0,0.019612789154052734,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.019612789154052734
random_k@k=1,contrast,1.1,1.0,0.019703567028045654,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.019703567028045654
random_k@k=3,blur,0.8,1.0,0.03288877010345459,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.03288877010345459
random_k@k=3,blur,1.2,1.0,0.024658262729644775,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.024658262729644775
random_k@k=3,noise,0.01,1.0,-0.014747202396392822,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.014747202396392822
random_k@k=3,noise,0.02,1.0,0.21699869632720947,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.21699869632720947
random_k@k=3,brightness,0.05,1.0,-0.011848688125610352,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.011848688125610352
random_k@k=3,brightness,-0.05,1.0,-0.011818408966064453,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.011818408966064453
random_k@k=3,contrast,0.9,1.0,-0.011803030967712402,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.011803030967712402
random_k@k=3,contrast,1.1,1.0,-0.011698395013809204,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.011698395013809204
random_k@k=5,blur,0.8,1.0,0.0297124981880188,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.0297124981880188
random_k@k=5,blur,1.2,1.0,0.02153855562210083,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.02153855562210083
random_k@k=5,noise,0.01,1.0,-0.018097341060638428,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.018097341060638428
random_k@k=5,noise,0.02,1.0,0.11276894807815552,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.11276894807815552
random_k@k=5,brightness,0.05,1.0,-0.014856040477752686,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.014856040477752686
random_k@k=5,brightness,-0.05,1.0,-0.014830201864242554,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.014830201864242554
random_k@k=5,contrast,0.9,1.0,-0.014901876449584961,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.014901876449584961
random_k@k=5,contrast,1.1,1.0,-0.014939725399017334,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.014939725399017334
random_k@k=7,blur,0.8,1.0,0.030043363571166992,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.030043363571166992
random_k@k=7,blur,1.2,1.0,0.021869421005249023,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.021869421005249023
random_k@k=7,noise,0.01,1.0,-0.017766475677490234,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.017766475677490234
random_k@k=7,noise,0.02,1.0,0.14500880241394043,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.14500880241394043
random_k@k=7,brightness,0.05,1.0,-0.014525175094604492,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.014525175094604492
random_k@k=7,brightness,-0.05,1.0,-0.01449933648109436,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.01449933648109436
random_k@k=7,contrast,0.9,1.0,-0.014571011066436768,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.014571011066436768
random_k@k=7,contrast,1.1,1.0,-0.01460886001586914,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.01460886001586914
focus_only_topk@k=1,blur,0.8,1.0,-0.047299206256866455,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.047299206256866455
focus_only_topk@k=1,blur,1.2,1.0,0.04356938600540161,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.04356938600540161
focus_only_topk@k=1,noise,0.01,1.0,-0.004963189363479614,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.004963189363479614
focus_only_topk@k=1,noise,0.02,1.0,-0.016595840454101562,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.016595840454101562
focus_only_topk@k=1,brightness,0.05,1.0,-0.003383249044418335,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.003383249044418335
focus_only_topk@k=1,brightness,-0.05,1.0,-0.0033710598945617676,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.0033710598945617676
focus_only_topk@k=1,contrast,0.9,1.0,-0.0034171342849731445,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.0034171342849731445
focus_only_topk@k=1,contrast,1.1,1.0,-0.0033575892448425293,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.0033575892448425293
focus_only_topk@k=3,blur,0.8,1.0,-0.02691066265106201,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.02691066265106201
focus_only_topk@k=3,blur,1.2,1.0,0.0638924241065979,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.0638924241065979
focus_only_topk@k=3,noise,0.01,1.0,-0.018657445907592773,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.018657445907592773
focus_only_topk@k=3,noise,0.02,1.0,0.024889588356018066,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.024889588356018066
focus_only_topk@k=3,brightness,0.05,1.0,-0.028983592987060547,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.028983592987060547
focus_only_topk@k=3,brightness,-0.05,1.0,-0.028988778591156006,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.028988778591156006
focus_only_topk@k=3,contrast,0.9,1.0,-0.028984546661376953,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.028984546661376953
focus_only_topk@k=3,contrast,1.1,1.0,-0.029065579175949097,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.029065579175949097
focus_only_topk@k=5,blur,0.8,1.0,-0.03133976459503174,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.03133976459503174
focus_only_topk@k=5,blur,1.2,1.0,0.02947258949279785,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.02947258949279785
focus_only_topk@k=5,noise,0.01,1.0,0.0459975004196167,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.0459975004196167
focus_only_topk@k=5,noise,0.02,1.0,0.15856307744979858,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.15856307744979858
focus_only_topk@k=5,brightness,0.05,1.0,-0.02755206823348999,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.02755206823348999
focus_only_topk@k=5,brightness,-0.05,1.0,-0.027580678462982178,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.027580678462982178
focus_only_topk@k=5,contrast,0.9,1.0,-0.027491748332977295,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.027491748332977295
focus_only_topk@k=5,contrast,1.1,1.0,-0.027554869651794434,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.027554869651794434
focus_only_topk@k=7,blur,0.8,1.0,-0.03133976459503174,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.03133976459503174
focus_only_topk@k=7,blur,1.2,1.0,0.025261282920837402,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.025261282920837402
focus_only_topk@k=7,noise,0.01,1.0,0.0011365413665771484,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.0011365413665771484
focus_only_topk@k=7,noise,0.02,1.0,0.05850696563720703,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.05850696563720703
focus_only_topk@k=7,brightness,0.05,1.0,-0.02755206823348999,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.02755206823348999
focus_only_topk@k=7,brightness,-0.05,1.0,-0.027580678462982178,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.027580678462982178
focus_only_topk@k=7,contrast,0.9,1.0,-0.027491748332977295,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.027491748332977295
focus_only_topk@k=7,contrast,1.1,1.0,-0.027554869651794434,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.027554869651794434
occupancy_only_topk@k=1,blur,0.8,1.0,-0.015071958303451538,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.015071958303451538
occupancy_only_topk@k=1,blur,1.2,1.0,-0.01973026990890503,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.01973026990890503
occupancy_only_topk@k=1,noise,0.01,1.0,0.00040084123611450195,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.00040084123611450195
occupancy_only_topk@k=1,noise,0.02,1.0,0.026011884212493896,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.026011884212493896
occupancy_only_topk@k=1,brightness,0.05,1.0,0.01112261414527893,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.01112261414527893
occupancy_only_topk@k=1,brightness,-0.05,1.0,0.010952115058898926,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.010952115058898926
occupancy_only_topk@k=1,contrast,0.9,1.0,0.011011719703674316,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.011011719703674316
occupancy_only_topk@k=1,contrast,1.1,1.0,0.010953843593597412,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.010953843593597412
occupancy_only_topk@k=3,blur,0.8,1.0,-0.015049099922180176,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.015049099922180176
occupancy_only_topk@k=3,blur,1.2,1.0,-0.019813507795333862,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.019813507795333862
occupancy_only_topk@k=3,noise,0.01,0.5,0.0004475116729736328,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.0004475116729736328
occupancy_only_topk@k=3,noise,0.02,0.5,0.0258253812789917,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.0258253812789917
occupancy_only_topk@k=3,brightness,0.05,0.5,0.01098659634590149,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.01098659634590149
occupancy_only_topk@k=3,brightness,-0.05,0.2,0.010973304510116577,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.010973304510116577
occupancy_only_topk@k=3,contrast,0.9,1.0,0.01100611686706543,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.01100611686706543
occupancy_only_topk@k=3,contrast,1.1,0.5,0.01097908616065979,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.01097908616065979
occupancy_only_topk@k=5,blur,0.8,1.0,-0.009798824787139893,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.009798824787139893
occupancy_only_topk@k=5,blur,1.2,1.0,-0.014457166194915771,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.014457166194915771
occupancy_only_topk@k=5,noise,0.01,1.0,-0.02075093984603882,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.02075093984603882
occupancy_only_topk@k=5,noise,0.02,0.42857142857142855,0.023139774799346924,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.023139774799346924
occupancy_only_topk@k=5,brightness,0.05,0.6666666666666666,0.01967090368270874,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.01967090368270874
occupancy_only_topk@k=5,brightness,-0.05,0.25,0.01963520050048828,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.01963520050048828
occupancy_only_topk@k=5,contrast,0.9,1.0,-0.001887977123260498,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.001887977123260498
occupancy_only_topk@k=5,contrast,1.1,0.6666666666666666,0.019636154174804688,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.019636154174804688
occupancy_only_topk@k=7,blur,0.8,1.0,-0.009798824787139893,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.009798824787139893
occupancy_only_topk@k=7,blur,1.2,1.0,-0.014457166194915771,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.014457166194915771
occupancy_only_topk@k=7,noise,0.01,1.0,-0.02075093984603882,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.02075093984603882
occupancy_only_topk@k=7,noise,0.02,0.75,0.03128260374069214,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.03128260374069214
occupancy_only_topk@k=7,brightness,0.05,0.75,0.01967090368270874,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.01967090368270874
occupancy_only_topk@k=7,brightness,-0.05,0.5555555555555556,0.01622435450553894,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.01622435450553894
occupancy_only_topk@k=7,contrast,0.9,0.75,-0.001887977123260498,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.001887977123260498
occupancy_only_topk@k=7,contrast,1.1,0.75,0.01623636484146118,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.01623636484146118
hybrid_proposed,blur,0.8,0.9649122807017544,0.016959965229034424,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.016959965229034424
hybrid_proposed,blur,1.2,0.9649122807017544,-0.0020896196365356445,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,-0.0020896196365356445
hybrid_proposed,noise,0.01,0.9649122807017544,0.004451274871826172,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.004451274871826172
hybrid_proposed,noise,0.02,0.9649122807017544,0.18312007188796997,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.18312007188796997
hybrid_proposed,brightness,0.05,0.9649122807017544,0.002526998519897461,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.002526998519897461
hybrid_proposed,brightness,-0.05,0.9310344827586207,0.0014291107654571533,pbs,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos413_Cam01_RGB_MB/FieldPos413_Cam01_RGB_MB_page_9.png,0.0014291107654571533
